row  column  (images_28.edf Mn-K*images_28.edf Ar-K**2.3)
40  86  6.36276e+06
40  87  6.36590e+06
40  88  6.11119e+06
40  89  7.19462e+06
40  90  9.23813e+06
40  91  8.99091e+06
40  92  6.52957e+06
40  93  1.20917e+07
40  94  9.26169e+06
40  95  6.28304e+06
40  96  9.62620e+06
40  97  8.93934e+06
40  98  8.61488e+06
40  99  8.44007e+06
40  100  7.84070e+06
40  101  7.47441e+06
40  102  4.41246e+06
40  103  7.34434e+06
40  104  5.50826e+06
40  105  8.72846e+06
40  106  9.32838e+06
40  107  5.05982e+06
40  108  4.00647e+06
40  109  2.64179e+06
40  110  4.25371e+06
40  111  4.67823e+06
40  112  1.08145e+07
40  113  6.20110e+06
40  114  4.30490e+06
40  115  8.69326e+06
40  116  9.89841e+06
40  117  1.01550e+07
40  118  1.69702e+07
40  119  1.05421e+07
40  120  1.01973e+07
41  0  4.97284e+06
41  1  2.41091e+06
41  2  4.42142e+06
41  3  5.76419e+06
41  4  4.76835e+06
41  5  4.16765e+06
41  6  4.81503e+06
41  7  6.56399e+06
41  8  3.94420e+06
41  9  4.18843e+06
41  10  3.23447e+06
41  11  5.01880e+06
41  12  5.17453e+06
41  13  3.89795e+06
41  14  4.12083e+06
41  15  7.80574e+06
41  16  8.04868e+06
41  17  5.85280e+06
41  18  5.76949e+06
41  19  5.52943e+06
41  20  4.04536e+05
41  21  5.49322e+06
41  22  7.06182e+06
41  23  3.25481e+06
41  24  3.15653e+06
41  25  4.43557e+06
41  26  4.62811e+06
41  27  6.31811e+06
41  28  3.90391e+06
41  29  9.12800e+06
41  30  5.79697e+06
41  31  5.88530e+06
41  32  4.71823e+06
41  33  3.56578e+06
41  34  9.31833e+06
41  35  7.94429e+06
41  36  7.24201e+06
41  37  8.10231e+06
41  38  9.84485e+06
41  39  6.29046e+06
41  40  5.55919e+06
41  41  5.71903e+06
41  42  5.91057e+06
41  43  8.86424e+06
41  44  6.00840e+06
41  45  8.98801e+06
41  46  4.20042e+06
41  47  6.11141e+06
41  48  6.02386e+06
41  49  7.34832e+06
41  50  8.48531e+06
41  51  5.75091e+06
41  52  1.08956e+07
41  53  8.36878e+06
41  54  8.17015e+06
41  55  9.63406e+06
41  56  2.25794e+06
41  57  7.70674e+06
41  58  1.05072e+07
41  59  9.14581e+06
41  60  5.41281e+06
41  61  7.05442e+06
41  62  7.72797e+06
41  63  8.55961e+06
41  64  1.12354e+07
41  65  8.22987e+06
41  66  1.27681e+07
41  67  6.63884e+06
41  68  1.01999e+07
41  69  8.85957e+06
41  70  8.46153e+06
41  71  4.87924e+06
41  72  8.62144e+06
41  73  1.28654e+07
41  74  7.75218e+06
41  75  7.83108e+06
41  76  1.10735e+07
41  77  1.28279e+07
41  78  6.66099e+06
41  79  8.51028e+06
41  80  5.90158e+06
41  81  5.78359e+06
41  82  6.15777e+06
41  83  1.66657e+06
41  84  1.01503e+07
41  85  7.19771e+06
41  86  7.22277e+06
41  87  1.23543e+07
41  88  7.06691e+06
41  89  5.66011e+06
41  90  1.00674e+07
41  91  6.05311e+06
41  92  8.00753e+06
41  93  8.25367e+06
41  94  4.10317e+06
41  95  8.44963e+06
41  96  1.13444e+07
41  97  4.86393e+06
41  98  7.44672e+06
41  99  8.62376e+06
41  100  6.46137e+06
41  101  5.69448e+06
41  102  3.19742e+06
41  103  8.43168e+06
41  104  1.15518e+06
41  105  7.07648e+06
41  106  1.96069e+06
41  107  7.60165e+06
41  108  4.90562e+06
41  109  7.68537e+06
41  110  8.74232e+06
41  111  1.29631e+07
41  112  4.97901e+06
41  113  7.49738e+06
41  114  9.94469e+06
41  115  9.40159e+06
41  116  1.44467e+07
41  117  5.92338e+06
41  118  1.60895e+07
41  119  7.04124e+06
41  120  1.14185e+07
42  0  3.59817e+06
42  1  4.69806e+06
42  2  5.26650e+06
42  3  6.38344e+06
42  4  1.17333e+06
42  5  3.21278e+06
42  6  5.91642e+06
42  7  8.79216e+06
42  8  1.64089e+06
42  9  4.05622e+05
42  10  4.20013e+06
42  11  2.87347e+06
42  12  5.55153e+06
42  13  3.38516e+06
42  14  5.84053e+06
42  15  7.42968e+06
42  16  5.14032e+06
42  17  8.59752e+06
42  18  5.79459e+06
42  19  1.06572e+07
42  20  5.91139e+06
42  21  3.57633e+06
42  22  5.47401e+06
42  23  3.74801e+06
42  24  4.41674e+06
42  25  8.03873e+06
42  26  7.07589e+06
42  27  3.47876e+06
42  28  3.70846e+06
42  29  3.59450e+06
42  30  3.64933e+06
42  31  6.47175e+06
42  32  1.03481e+07
42  33  9.81809e+06
42  34  3.57236e+06
42  35  9.95808e+06
42  36  9.89458e+06
42  37  4.96513e+06
42  38  4.60596e+06
42  39  7.40319e+06
42  40  5.65718e+06
42  41  8.87975e+06
42  42  4.03525e+06
42  43  4.58163e+06
42  44  6.98681e+06
42  45  9.66039e+06
42  46  7.58713e+06
42  47  4.80186e+06
42  48  6.14296e+06
42  49  7.21719e+06
42  50  7.50044e+06
42  51  5.64027e+06
42  52  5.16676e+06
42  53  9.15808e+06
42  54  3.41797e+06
42  55  7.15224e+06
42  56  5.05847e+06
42  57  7.78967e+06
42  58  4.59284e+06
42  59  8.46803e+06
42  60  8.77967e+06
42  61  8.69194e+06
42  62  1.02717e+07
42  63  5.85458e+06
42  64  8.49976e+06
42  65  7.38985e+06
42  66  9.29970e+06
42  67  7.89613e+06
42  68  8.54747e+06
42  69  7.46168e+06
42  70  5.11871e+06
42  71  1.12196e+07
42  72  4.50743e+06
42  73  1.11645e+07
42  74  6.84084e+06
42  75  7.97437e+06
42  76  1.05606e+07
42  77  1.02079e+07
42  78  1.15006e+07
42  79  7.64225e+06
42  80  7.59753e+06
42  81  6.76548e+06
42  82  1.10609e+07
42  83  4.39204e+06
42  84  1.14925e+07
42  85  4.27231e+06
42  86  9.76811e+06
42  87  9.10523e+06
42  88  6.38078e+06
42  89  1.13055e+07
42  90  1.16117e+07
42  91  7.03746e+06
42  92  1.04225e+07
42  93  4.73574e+06
42  94  7.24906e+06
42  95  1.38470e+07
42  96  3.26139e+06
42  97  6.59933e+06
42  98  7.37433e+06
42  99  7.55329e+06
42  100  9.81549e+06
42  101  3.75780e+06
42  102  9.98096e+06
42  103  6.72521e+06
42  104  8.29404e+06
42  105  5.31481e+06
42  106  6.51193e+06
42  107  1.72658e+06
42  108  7.75149e+06
42  109  4.99960e+06
42  110  4.21949e+06
42  111  8.53974e+06
42  112  3.89545e+06
42  113  1.57068e+07
42  114  9.55323e+06
42  115  1.03323e+07
42  116  1.20957e+07
42  117  8.12301e+06
42  118  1.18471e+07
42  119  1.19418e+07
42  120  1.28812e+07
43  0  1.34014e+06
43  1  3.66760e+06
43  2  4.87176e+06
43  3  3.08929e+06
43  4  3.02072e+06
43  5  3.07286e+06
43  6  3.08880e+06
43  7  2.83080e+06
43  8  4.93434e+06
43  9  6.58834e+06
43  10  6.23805e+06
43  11  5.13708e+06
43  12  3.30265e+06
43  13  3.54116e+06
43  14  6.27406e+06
43  15  3.96932e+06
43  16  5.81925e+06
43  17  4.94675e+06
43  18  3.97693e+06
43  19  5.82083e+06
43  20  3.54213e+06
43  21  4.81657e+06
43  22  2.96058e+06
43  23  3.67898e+06
43  24  6.17542e+06
43  25  3.63448e+06
43  26  9.97093e+06
43  27  4.91527e+06
43  28  6.42627e+06
43  29  2.50224e+06
43  30  2.54244e+06
43  31  5.41511e+06
43  32  5.43645e+06
43  33  6.43645e+06
43  34  3.89739e+06
43  35  3.90596e+06
43  36  7.44284e+06
43  37  7.58561e+06
43  38  7.35285e+06
43  39  8.32742e+06
43  40  5.69837e+06
43  41  6.65794e+06
43  42  5.85339e+06
43  43  1.07675e+07
43  44  9.27354e+06
43  45  3.42201e+06
43  46  8.33235e+06
43  47  8.02683e+06
43  48  6.22294e+06
43  49  8.48482e+06
43  50  9.15923e+06
43  51  1.07576e+07
43  52  7.13055e+06
43  53  6.42445e+06
43  54  6.69829e+06
43  55  6.65180e+06
43  56  8.15623e+06
43  57  5.32445e+06
43  58  5.13596e+06
43  59  6.26763e+06
43  60  1.02222e+07
43  61  8.29831e+06
43  62  9.82730e+06
43  63  1.00011e+07
43  64  1.00331e+07
43  65  6.13313e+06
43  66  1.19258e+07
43  67  1.05642e+07
43  68  6.91245e+06
43  69  6.55841e+06
43  70  9.16496e+06
43  71  6.68901e+06
43  72  1.06986e+07
43  73  8.18122e+06
43  74  8.49597e+06
43  75  1.03014e+07
43  76  9.90294e+06
43  77  9.50053e+06
43  78  9.54218e+06
43  79  9.37156e+06
43  80  4.72616e+06
43  81  8.14826e+06
43  82  1.04587e+07
43  83  4.96694e+06
43  84  1.12094e+07
43  85  7.70361e+06
43  86  7.33180e+06
43  87  6.67972e+06
43  88  8.15085e+06
43  89  1.12063e+07
43  90  6.02795e+06
43  91  9.27891e+06
43  92  1.07779e+07
43  93  7.81016e+06
43  94  1.08617e+07
43  95  7.17681e+06
43  96  7.19473e+06
43  97  7.29262e+06
43  98  8.27898e+06
43  99  8.68784e+06
43  100  6.92024e+06
43  101  3.18139e+06
43  102  4.98443e+06
43  103  7.72345e+06
43  104  6.69908e+06
43  105  7.84520e+06
43  106  3.03318e+06
43  107  6.99223e+06
43  108  2.89931e+06
43  109  5.79279e+06
43  110  5.65842e+06
43  111  4.65181e+06
43  112  9.33582e+06
43  113  1.19606e+07
43  114  9.31776e+06
43  115  8.70260e+06
43  116  5.63035e+06
43  117  1.23384e+07
43  118  8.17295e+06
43  119  1.09936e+07
43  120  9.81153e+06
44  0  5.67562e+06
44  1  3.64846e+06
44  2  2.21907e+06
44  3  3.97825e+06
44  4  4.56884e+06
44  5  1.40437e+06
44  6  6.36389e+06
44  7  4.55796e+06
44  8  1.95209e+06
44  9  6.24518e+06
44  10  2.82552e+06
44  11  6.44527e+06
44  12  0
44  13  5.10112e+06
44  14  5.55612e+06
44  15  7.61086e+06
44  16  4.17534e+06
44  17  6.05968e+06
44  18  3.41798e+06
44  19  7.45394e+06
44  20  6.72352e+06
44  21  4.76683e+06
44  22  7.23929e+06
44  23  5.04774e+06
44  24  3.93665e+06
44  25  8.26070e+06
44  26  6.87293e+06
44  27  5.45053e+06
44  28  5.41466e+06
44  29  3.69316e+06
44  30  6.08688e+06
44  31  5.11563e+05
44  32  6.45347e+06
44  33  8.49451e+06
44  34  7.71902e+06
44  35  7.70201e+06
44  36  7.20120e+06
44  37  6.29494e+06
44  38  5.28861e+06
44  39  6.66393e+06
44  40  2.95098e+06
44  41  8.95816e+06
44  42  5.68894e+06
44  43  4.45433e+06
44  44  6.61717e+06
44  45  6.42876e+06
44  46  1.02373e+07
44  47  6.89102e+06
44  48  5.39744e+06
44  49  6.79533e+06
44  50  6.00040e+06
44  51  3.90682e+06
44  52  9.16882e+06
44  53  6.42369e+06
44  54  4.57291e+06
44  55  3.96308e+06
44  56  9.43142e+06
44  57  6.66251e+06
44  58  4.30379e+06
44  59  8.29783e+06
44  60  6.85848e+06
44  61  8.06975e+06
44  62  8.49523e+06
44  63  8.88145e+06
44  64  7.79932e+06
44  65  1.07683e+07
44  66  1.09120e+07
44  67  1.08360e+07
44  68  1.45524e+07
44  69  9.89149e+06
44  70  1.12548e+07
44  71  6.47808e+06
44  72  5.48476e+06
44  73  1.03022e+07
44  74  9.65803e+06
44  75  4.06652e+06
44  76  8.89797e+06
44  77  9.23523e+06
44  78  8.12024e+06
44  79  1.03185e+07
44  80  9.45122e+06
44  81  1.48297e+07
44  82  1.00151e+07
44  83  1.00664e+07
44  84  8.69331e+06
44  85  8.90899e+06
44  86  6.09867e+06
44  87  5.54369e+06
44  88  8.23944e+06
44  89  9.37808e+06
44  90  8.95346e+06
44  91  1.22844e+07
44  92  1.20332e+07
44  93  6.99725e+06
44  94  1.06017e+07
44  95  1.01759e+07
44  96  8.61602e+06
44  97  1.06625e+07
44  98  2.03127e+06
44  99  7.83393e+06
44  100  6.88063e+06
44  101  9.42612e+06
44  102  8.11285e+06
44  103  6.29930e+06
44  104  9.29383e+06
44  105  1.84031e+06
44  106  4.47306e+06
44  107  1.02757e+07
44  108  5.16788e+06
44  109  7.95085e+06
44  110  8.96404e+06
44  111  5.16561e+06
44  112  1.02476e+07
44  113  1.14304e+07
44  114  5.85888e+06
44  115  7.50300e+06
44  116  1.11422e+07
44  117  6.64486e+06
44  118  1.46159e+07
44  119  1.02901e+07
44  120  1.53119e+07
45  0  4.41620e+06
45  1  3.66721e+06
45  2  3.01015e+06
45  3  3.57799e+06
45  4  2.59641e+06
45  5  5.38619e+06
45  6  6.18684e+06
45  7  3.80666e+06
45  8  4.53456e+06
45  9  2.16001e+06
45  10  2.50338e+06
45  11  5.89040e+06
45  12  1.29776e+06
45  13  5.43496e+06
45  14  5.84072e+06
45  15  5.28023e+06
45  16  6.57882e+06
45  17  3.27350e+06
45  18  1.26122e+06
45  19  6.38052e+06
45  20  5.98624e+06
45  21  6.24388e+06
45  22  4.98930e+06
45  23  2.48313e+06
45  24  3.42243e+06
45  25  4.91236e+06
45  26  4.34291e+06
45  27  6.23020e+06
45  28  2.74186e+06
45  29  5.63700e+06
45  30  6.44857e+06
45  31  9.53034e+06
45  32  9.15951e+06
45  33  6.78078e+06
45  34  6.86800e+06
45  35  1.01320e+07
45  36  5.43677e+06
45  37  7.79651e+06
45  38  6.12876e+06
45  39  8.30161e+06
45  40  7.25025e+06
45  41  9.68863e+06
45  42  3.87855e+06
45  43  4.87424e+06
45  44  5.55714e+06
45  45  6.78799e+06
45  46  3.67197e+06
45  47  9.06107e+06
45  48  4.94761e+06
45  49  6.96950e+06
45  50  6.98738e+06
45  51  5.99234e+06
45  52  5.42487e+06
45  53  7.52791e+06
45  54  8.87869e+06
45  55  4.97457e+06
45  56  5.03974e+06
45  57  9.30964e+06
45  58  6.02705e+06
45  59  8.42519e+06
45  60  9.81056e+06
45  61  5.28822e+06
45  62  7.59018e+06
45  63  9.27889e+06
45  64  5.32542e+06
45  65  1.01895e+07
45  66  1.60439e+07
45  67  9.81277e+06
45  68  7.04746e+06
45  69  5.00549e+06
45  70  7.77024e+06
45  71  7.31014e+06
45  72  7.24161e+06
45  73  4.63836e+06
45  74  5.13044e+06
45  75  5.96215e+06
45  76  1.05244e+07
45  77  4.78681e+06
45  78  1.01211e+07
45  79  6.94104e+06
45  80  9.05157e+06
45  81  1.02815e+07
45  82  1.09305e+07
45  83  1.26234e+07
45  84  8.72922e+06
45  85  3.84868e+06
45  86  7.35633e+06
45  87  1.10334e+07
45  88  8.89198e+06
45  89  9.53496e+06
45  90  7.76378e+06
45  91  1.18006e+07
45  92  8.42663e+06
45  93  1.14838e+07
45  94  5.86449e+06
45  95  1.07945e+07
45  96  5.51675e+06
45  97  5.87896e+06
45  98  1.18586e+07
45  99  5.33943e+06
45  100  4.08092e+06
45  101  8.49480e+06
45  102  6.70055e+06
45  103  8.28104e+06
45  104  9.96981e+06
45  105  7.21631e+06
45  106  7.99527e+06
45  107  4.26391e+06
45  108  2.50501e+06
45  109  5.60166e+06
45  110  5.88933e+06
45  111  4.32165e+06
45  112  8.49078e+06
45  113  1.26098e+07
45  114  1.33011e+07
45  115  7.20822e+06
45  116  7.60124e+06
45  117  7.83338e+06
45  118  7.05059e+06
45  119  6.34127e+06
45  120  1.31613e+07
46  0  4.57459e+06
46  1  4.08224e+06
46  2  4.20976e+06
46  3  2.84231e+06
46  4  5.27183e+06
46  5  3.53081e+06
46  6  2.38177e+06
46  7  3.64174e+06
46  8  4.44883e+06
46  9  3.79373e+06
46  10  4.08329e+06
46  11  4.26665e+06
46  12  6.27661e+06
46  13  4.37221e+06
46  14  1.99524e+06
46  15  6.40342e+06
46  16  6.10745e+06
46  17  3.47926e+06
46  18  5.23804e+06
46  19  6.39984e+06
46  20  5.06767e+06
46  21  7.53662e+06
46  22  6.26594e+06
46  23  5.25703e+06
46  24  4.69043e+06
46  25  5.58691e+06
46  26  5.71483e+06
46  27  6.66549e+06
46  28  5.85954e+06
46  29  2.22858e+06
46  30  6.97365e+06
46  31  6.13443e+06
46  32  6.81135e+06
46  33  5.67835e+06
46  34  8.25739e+06
46  35  8.35430e+06
46  36  7.46971e+06
46  37  6.11814e+06
46  38  6.68328e+06
46  39  7.31579e+06
46  40  9.35377e+06
46  41  1.32301e+07
46  42  6.30473e+06
46  43  4.93792e+06
46  44  7.19692e+06
46  45  2.57534e+06
46  46  5.00323e+06
46  47  5.71977e+06
46  48  4.20246e+06
46  49  7.71547e+06
46  50  6.77020e+06
46  51  6.71820e+06
46  52  9.26823e+06
46  53  5.76456e+06
46  54  6.33964e+06
46  55  6.93344e+06
46  56  7.93173e+06
46  57  6.74659e+06
46  58  6.52111e+06
46  59  7.12537e+06
46  60  6.33152e+06
46  61  9.58836e+06
46  62  6.87118e+06
46  63  5.87352e+06
46  64  1.29002e+07
46  65  1.11376e+07
46  66  9.91695e+06
46  67  5.40526e+06
46  68  8.80773e+06
46  69  8.80010e+06
46  70  8.23968e+06
46  71  7.54628e+06
46  72  5.04120e+06
46  73  7.39090e+06
46  74  5.30706e+06
46  75  8.62347e+06
46  76  9.03672e+06
46  77  1.14325e+07
46  78  1.27278e+07
46  79  9.60245e+06
46  80  6.91634e+06
46  81  1.54722e+07
46  82  7.95632e+06
46  83  6.62173e+06
46  84  8.08343e+06
46  85  9.94978e+06
46  86  7.62187e+06
46  87  9.41857e+06
46  88  1.13036e+07
46  89  5.23415e+06
46  90  8.76164e+06
46  91  8.31082e+06
46  92  8.86338e+06
46  93  5.69387e+06
46  94  6.87567e+06
46  95  6.44546e+06
46  96  8.75797e+06
46  97  1.03356e+07
46  98  1.14283e+07
46  99  7.22707e+06
46  100  4.78541e+06
46  101  3.46639e+06
46  102  6.14015e+06
46  103  8.27866e+06
46  104  1.22926e+07
46  105  4.68766e+06
46  106  3.70934e+06
46  107  4.76406e+06
46  108  2.39463e+06
46  109  3.73489e+06
46  110  2.36822e+06
46  111  2.77989e+06
46  112  9.50008e+06
46  113  7.30886e+06
46  114  6.85925e+06
46  115  1.01655e+07
46  116  7.18881e+06
46  117  1.23626e+07
46  118  1.43257e+07
46  119  1.36550e+07
46  120  6.19347e+06
47  0  3.31158e+06
47  1  2.86980e+06
47  2  4.56628e+06
47  3  2.54963e+06
47  4  6.08872e+06
47  5  2.89706e+06
47  6  5.61885e+06
47  7  2.07357e+06
47  8  4.71724e+06
47  9  8.53390e+06
47  10  3.64531e+06
47  11  3.72034e+06
47  12  4.79395e+06
47  13  6.56239e+06
47  14  5.70220e+06
47  15  7.80970e+06
47  16  3.08043e+06
47  17  7.99577e+06
47  18  6.55162e+06
47  19  3.43516e+06
47  20  8.06667e+06
47  21  2.83122e+06
47  22  6.50943e+06
47  23  6.56066e+06
47  24  5.36097e+06
47  25  5.46477e+05
47  26  2.86932e+06
47  27  2.60760e+06
47  28  4.88211e+06
47  29  7.16274e+05
47  30  8.18253e+06
47  31  6.34241e+06
47  32  5.43596e+06
47  33  4.30089e+06
47  34  5.04424e+06
47  35  8.14870e+06
47  36  8.14022e+06
47  37  6.33107e+06
47  38  3.74517e+06
47  39  8.06579e+06
47  40  5.18074e+06
47  41  7.91816e+06
47  42  8.26034e+06
47  43  3.48988e+06
47  44  7.58310e+06
47  45  6.99551e+06
47  46  5.64643e+06
47  47  5.01900e+06
47  48  8.00393e+06
47  49  7.54535e+06
47  50  6.02197e+06
47  51  7.95147e+06
47  52  3.81558e+06
47  53  6.26979e+06
47  54  7.66604e+06
47  55  7.12651e+06
47  56  7.46699e+06
47  57  8.26607e+06
47  58  7.05830e+06
47  59  7.69938e+06
47  60  9.04693e+06
47  61  1.18367e+07
47  62  5.00135e+06
47  63  6.39052e+06
47  64  1.00668e+07
47  65  5.58374e+06
47  66  8.87831e+06
47  67  8.24367e+06
47  68  1.27686e+07
47  69  9.94188e+06
47  70  8.05036e+06
47  71  8.93476e+06
47  72  5.79135e+06
47  73  7.95591e+06
47  74  6.73677e+06
47  75  6.51978e+06
47  76  3.28229e+06
47  77  9.08798e+06
47  78  9.06487e+06
47  79  9.54791e+06
47  80  1.07134e+07
47  81  8.79683e+06
47  82  8.85261e+06
47  83  7.91625e+06
47  84  8.98269e+06
47  85  1.55326e+07
47  86  1.06514e+07
47  87  6.76261e+06
47  88  8.76989e+06
47  89  7.60784e+06
47  90  1.33998e+07
47  91  7.30522e+06
47  92  4.64911e+06
47  93  8.54436e+06
47  94  8.71536e+06
47  95  1.24525e+07
47  96  4.86625e+06
47  97  8.79879e+06
47  98  1.00445e+07
47  99  6.17478e+06
47  100  1.07416e+07
47  101  9.11789e+06
47  102  6.54949e+06
47  103  5.06629e+06
47  104  6.91770e+06
47  105  4.83099e+06
47  106  7.87175e+06
47  107  9.28330e+06
47  108  4.27828e+06
47  109  3.92030e+06
47  110  4.31836e+06
47  111  3.55218e+06
47  112  7.74009e+06
47  113  3.63385e+06
47  114  7.06283e+06
47  115  1.12702e+07
47  116  9.58691e+06
47  117  1.04903e+07
47  118  1.20410e+07
47  119  7.05219e+06
47  120  7.02755e+06
48  0  5.21725e+06
48  1  6.59148e+06
48  2  5.22904e+06
48  3  6.09097e+06
48  4  3.55864e+06
48  5  4.99097e+06
48  6  4.44021e+06
48  7  6.80538e+06
48  8  7.44091e+06
48  9  4.28893e+06
48  10  4.11921e+06
48  11  2.30939e+06
48  12  5.97494e+06
48  13  3.01865e+06
48  14  5.66579e+06
48  15  3.93596e+06
48  16  6.68739e+06
48  17  7.44855e+06
48  18  4.10350e+06
48  19  3.50943e+06
48  20  5.09370e+06
48  21  4.37455e+06
48  22  5.15813e+06
48  23  6.21855e+06
48  24  8.15196e+06
48  25  4.33806e+06
48  26  5.00277e+06
48  27  5.70859e+06
48  28  6.07732e+06
48  29  5.70389e+06
48  30  3.14871e+06
48  31  3.26416e+06
48  32  7.10477e+06
48  33  6.06433e+06
48  34  8.75979e+06
48  35  8.20195e+06
48  36  7.76452e+06
48  37  6.43336e+06
48  38  4.69970e+06
48  39  3.78077e+06
48  40  6.46774e+06
48  41  6.49338e+06
48  42  1.03560e+07
48  43  8.19709e+06
48  44  7.92481e+06
48  45  7.20527e+06
48  46  9.40620e+06
48  47  7.74566e+06
48  48  1.29800e+07
48  49  1.02617e+07
48  50  8.50624e+06
48  51  8.85010e+06
48  52  9.21890e+06
48  53  8.51209e+06
48  54  1.08160e+07
48  55  4.94332e+06
48  56  9.16865e+06
48  57  5.28306e+06
48  58  7.09885e+06
48  59  7.87711e+06
48  60  6.08479e+06
48  61  6.83908e+06
48  62  1.11224e+07
48  63  6.30517e+06
48  64  6.79765e+06
48  65  9.65376e+06
48  66  6.67635e+06
48  67  9.37602e+06
48  68  1.15981e+07
48  69  2.77979e+06
48  70  8.06225e+06
48  71  7.69668e+06
48  72  8.61327e+06
48  73  7.13475e+06
48  74  1.44342e+07
48  75  1.10566e+07
48  76  9.55776e+06
48  77  1.00255e+07
48  78  9.19294e+06
48  79  6.06399e+06
48  80  1.03086e+07
48  81  1.24030e+07
48  82  7.34727e+06
48  83  1.12944e+07
48  84  1.18531e+07
48  85  2.65298e+06
48  86  1.08415e+07
48  87  9.12203e+06
48  88  6.45053e+06
48  89  7.11733e+06
48  90  8.59290e+06
48  91  9.91597e+06
48  92  9.23879e+06
48  93  1.03053e+07
48  94  4.64479e+06
48  95  7.49064e+06
48  96  8.15842e+06
48  97  1.01015e+07
48  98  8.32820e+06
48  99  6.21672e+06
48  100  6.80732e+06
48  101  8.03536e+06
48  102  8.07099e+06
48  103  6.88704e+06
48  104  6.28295e+06
48  105  4.93179e+06
48  106  5.24871e+06
48  107  3.06697e+06
48  108  4.15652e+06
48  109  3.66271e+06
48  110  4.68080e+06
48  111  5.64917e+06
48  112  3.48156e+06
48  113  6.26351e+06
48  114  5.39363e+06
48  115  5.66970e+06
48  116  8.43452e+06
48  117  8.27853e+06
48  118  9.31184e+06
48  119  7.85685e+06
48  120  7.91017e+06
49  0  4.16469e+06
49  1  5.81490e+06
49  2  9.80696e+05
49  3  2.83675e+06
49  4  4.90862e+06
49  5  8.56017e+06
49  6  4.04569e+06
49  7  2.53790e+06
49  8  3.67895e+06
49  9  2.78362e+06
49  10  4.23978e+06
49  11  5.22822e+06
49  12  6.45572e+06
49  13  7.55445e+06
49  14  7.21343e+06
49  15  4.30981e+06
49  16  7.67820e+06
49  17  7.15974e+06
49  18  2.31743e+06
49  19  5.48410e+06
49  20  9.54921e+06
49  21  4.45756e+06
49  22  8.85361e+06
49  23  7.94375e+06
49  24  6.00584e+06
49  25  4.39696e+06
49  26  6.94192e+06
49  27  8.47510e+06
49  28  4.29060e+06
49  29  4.22166e+06
49  30  8.62257e+06
49  31  9.84781e+06
49  32  9.49158e+06
49  33  3.55852e+06
49  34  6.51651e+06
49  35  4.97955e+06
49  36  7.15715e+06
49  37  4.51807e+06
49  38  6.11540e+06
49  39  7.66838e+06
49  40  1.07676e+07
49  41  5.55124e+06
49  42  6.65432e+06
49  43  1.02513e+07
49  44  5.35933e+06
49  45  9.38892e+06
49  46  9.15425e+06
49  47  4.80876e+06
49  48  5.32566e+06
49  49  1.06875e+07
49  50  5.86275e+06
49  51  6.92230e+06
49  52  4.28750e+06
49  53  5.70125e+06
49  54  1.06242e+07
49  55  6.19901e+06
49  56  6.18829e+06
49  57  9.37187e+06
49  58  1.18299e+07
49  59  1.01818e+07
49  60  7.14477e+06
49  61  4.37846e+06
49  62  4.85504e+06
49  63  1.10285e+07
49  64  1.09000e+07
49  65  8.94471e+06
49  66  1.10657e+07
49  67  6.86373e+06
49  68  1.28175e+07
49  69  4.48078e+06
49  70  6.19053e+06
49  71  1.17861e+07
49  72  1.17227e+07
49  73  9.99503e+06
49  74  7.47320e+06
